item_number,category,product,vendor_id,vendor_name,bottle_ml,pack_size,inner_pack,age,proof,list_date,list_year,upc,scc,state_bottle_cost,state_case_cost,state_bottle_retail,report_date
942395,BARBADOS RUM,Plantation Rum Original Dark,978,"W. J. Deutsch And Sons, Ltd.",750,6,1,0,80,05/30/2014,2014,695521151456,695521151456,9.5,57,14.25,01/04/16
942524,BARBADOS RUM,Plantation 3 Stars,978,"W. J. Deutsch And Sons, Ltd.",1000,6,1,0,82,05/30/2014,2014,695521151586,695521151586,11.6,69.3,17.4,01/04/16
965803,MISC. IMPORTED CORDIALS & LIQUEURS,Mathilde Liquer Cassis Black Currant,978,"W. J. Deutsch And Sons, Ltd.",750,6,1,0,32,07/10/2014,2014,695521117315,695521117315,12.3,73.8,18.45,01/04/16
965815,MISC. IMPORTED CORDIALS & LIQUEURS,Mathilde Liquer Peche,978,"W. J. Deutsch And Sons, Ltd.",750,6,1,0,36,07/10/2014,2014,695521117612,695521117612,12.3,73.8,18.45,01/04/16
942396,PUERTO RICO & VIRGIN ISLANDS RUM,Plantation Rhum 3 Stars,978,"W. J. Deutsch And Sons, Ltd.",750,6,1,0,82.4,08/08/2014,2014,695521151661,695521151661,11,66,16.5,01/04/16
942849,PUERTO RICO & VIRGIN ISLANDS RUM,Plantation Rhum Grand Reserve 5 Year,978,"W. J. Deutsch And Sons, Ltd.",750,12,1,0,80,08/08/2014,2014,695521151135,695521151135,12.5,150,18.75,01/04/16
965814,MISC. IMPORTED CORDIALS & LIQUEURS,Mathilde Peche,978,"W. J. Deutsch And Sons, Ltd.",375,12,1,0,0,01/01/2015,2015,695521117605,695521117605,7,84,10.5,01/04/16
967220,DISTILLED SPIRITS SPECIALTY,Villa Massa Limoncello,978,"W. J. Deutsch And Sons, Ltd.",750,6,1,0,60,03/01/2015,2015,85917111117,85917111117,15.84,95,23.76,01/04/16
335,DECANTERS & SPECIALTY PACKAGES,Licor 43 w/2 Cocktail Glasses,978,"W. J. Deutsch And Sons, Ltd.",750,6,1,0,62,08/01/2015,2015,29929801062,29929801062,14.1,84.6,21.15,01/04/16
65425,MISC. IMPORTED CORDIALS & LIQUEURS,Licor 43,978,"W. J. Deutsch And Sons, Ltd.",750,6,1,0,62,08/01/2015,2015,29929115411,29929115411,14.1,84.59,21.15,01/04/16
46430,FLAVORED RUM,Holstein,977,"Werner Distilling, LLC",750,12,1,0,80,11/01/2012,2012,855061004005,855061004005,9.59,115,14.39,01/04/16
46432,FLAVORED RUM,Holstein Coconut Rum,977,"Werner Distilling, LLC",750,12,1,0,80,12/01/2013,2013,855061004012,855061004012,10.09,121,15.14,01/04/16
46434,FLAVORED RUM,Holstein Single Barrel Sippin' Rum,977,"Werner Distilling, LLC",750,12,1,0,80,01/01/2014,2014,855061004029,855061004029,10.09,121,15.14,01/04/16
27474,BLENDED WHISKIES,Bird Dog Blackberry Whiskey,492,Western Spirits Beverage Co. LLC,750,6,1,0,80,12/01/2010,2010,812459010222,812459010222,10,60,15,01/04/16
27625,BLENDED WHISKIES,Whitetail Caramel Flavored Whiskey,492,Western Spirits Beverage Co. LLC,750,6,1,0,80,12/01/2010,2010,812459010062,812459010062,8,48,12,01/04/16
80504,CREAM LIQUEURS,Tres Leches Cream Liqueur,492,Western Spirits Beverage Co. LLC,750,6,1,0,34,12/01/2010,2010,812459010178,812459010178,10.02,60.13,15.03,01/04/16
21376,BLENDED WHISKIES,Sam Houston American Straight Whiskey,492,Western Spirits Beverage Co. LLC,750,6,1,0,80,06/01/2011,2011,812459010239,812459010239,14.5,87,21.75,01/04/16
19436,STRAIGHT BOURBON WHISKIES,Lexington,492,Western Spirits Beverage Co. LLC,750,6,1,0,86,10/01/2012,2012,812459010437,812459010437,14.54,87.19,21.81,01/04/16
27433,BLENDED WHISKIES,Bird Dog Peach Flavored Whiskey,492,Western Spirits Beverage Co. LLC,750,6,1,0,80,04/01/2013,2013,812459010659,812459010659,10,60,15,01/04/16
936074,IMPORTED VODKA,Kru 82 Vodka glass,492,Western Spirits Beverage Co. LLC,375,12,1,0,82,04/30/2013,2013,812459010611,812459010611,4.61,55.32,6.92,01/04/16
936075,IMPORTED VODKA,Kru 82 Vodka glass,492,Western Spirits Beverage Co. LLC,750,12,1,0,82,04/30/2013,2013,812459010604,812459010604,7.69,92.25,11.53,01/04/16
936076,IMPORTED VODKA,Kru 82 Vodka glass,492,Western Spirits Beverage Co. LLC,1750,6,1,0,82,04/30/2013,2013,812459010598,812459010598,12.72,76.3,19.08,01/04/16
33800,IMPORTED VODKA - MISC,Kuhl Hippie Hooch Love Punch Mini,492,Western Spirits Beverage Co. LLC,600,5,12,0,70,07/01/2013,2013,812459011465,812459011465,5.8,29,8.7,01/04/16
33802,IMPORTED VODKA - MISC,Kuhl Hippie Hooch Love Punch,492,Western Spirits Beverage Co. LLC,750,12,1,0,70,07/01/2013,2013,812459010772,812459010772,6.56,78.7,9.84,01/04/16
33866,IMPORTED VODKA - MISC,Kuhl Mango Lemonade Mini,492,Western Spirits Beverage Co. LLC,600,5,12,0,70,07/01/2013,2013,812459011489,812459011489,5.8,29,8.7,01/04/16
33868,IMPORTED VODKA - MISC,Kuhl Mango Lemonade,492,Western Spirits Beverage Co. LLC,750,12,1,0,70,07/01/2013,2013,812459010802,812459010802,6.56,78.7,9.84,01/04/16
933807,IMPORTED VODKA - MISC,Kuhl Key Lime Margarita Vodka,492,Western Spirits Beverage Co. LLC,750,12,1,0,70,09/10/2013,2013,812459010819,812459010819,6.56,78.7,9.84,01/04/16
933812,IMPORTED VODKA - MISC,Kuhl Blue Ocean Rave Vodka,492,Western Spirits Beverage Co. LLC,750,12,1,0,70,09/10/2013,2013,812459010789,812459010789,6.56,78.7,9.84,01/04/16
933832,IMPORTED VODKA,Kuhl Vodka,492,Western Spirits Beverage Co. LLC,750,12,1,0,80,09/10/2013,2013,812459010765,812459010765,6.56,78.7,9.84,01/04/16
933837,IMPORTED VODKA - MISC,Kuhl Cherry Vodka,492,Western Spirits Beverage Co. LLC,750,12,1,0,70,09/10/2013,2013,812459011212,812459011212,6.56,78.7,9.84,01/04/16
933842,IMPORTED VODKA - MISC,Kuhl Citrus Vodka,492,Western Spirits Beverage Co. LLC,750,12,1,0,70,09/10/2013,2013,812459011205,812459011205,6.56,78.7,9.84,01/04/16
933848,IMPORTED VODKA - MISC,Kuhl Chocolate Whipped Vodka,492,Western Spirits Beverage Co. LLC,750,12,1,0,70,09/10/2013,2013,812459011168,812459011168,6.56,78.7,9.84,01/04/16
933853,IMPORTED VODKA - MISC,Kuhl Coconut Water Vodka,492,Western Spirits Beverage Co. LLC,750,12,1,0,70,09/10/2013,2013,812459011236,812459011236,6.56,78.7,9.84,01/04/16
933858,IMPORTED VODKA - MISC,Kuhl Cotton Candy Vodka,492,Western Spirits Beverage Co. LLC,750,12,1,0,70,09/10/2013,2013,,,6.56,78.7,9.84,01/04/16
933863,IMPORTED VODKA - MISC,Kuhl Hot Cinnamon Vodka,492,Western Spirits Beverage Co. LLC,750,12,1,0,70,09/10/2013,2013,812459010796,812459010796,6.56,78.7,9.84,01/04/16
933873,IMPORTED VODKA - MISC,Kuhl Raspberry Vodka,492,Western Spirits Beverage Co. LLC,750,12,1,0,70,09/10/2013,2013,812459011199,812459011199,6.56,78.7,9.84,01/04/16
933878,IMPORTED VODKA - MISC,Kuhl Tangerine Vodka,492,Western Spirits Beverage Co. LLC,750,12,1,0,70,09/10/2013,2013,812459011182,812459011182,6.56,78.7,9.84,01/04/16
933883,IMPORTED VODKA - MISC,Kuhl Whipped Creme Vodka,492,Western Spirits Beverage Co. LLC,750,12,1,0,70,09/10/2013,2013,812459010826,812459010826,6.56,78.7,9.84,01/04/16
933888,IMPORTED VODKA - MISC,Kuhl Peach Vodka,492,Western Spirits Beverage Co. LLC,750,12,1,0,70,09/10/2013,2013,,,6.56,78.7,9.84,01/04/16
27412,BLENDED WHISKIES,Bird Dog Maple Mini,492,Western Spirits Beverage Co. LLC,600,5,12,0,80,11/01/2013,2013,812459011908,812459011908,5.8,29,8.7,01/04/16
27417,BLENDED WHISKIES,Bird Dog Maple,492,Western Spirits Beverage Co. LLC,750,6,1,0,80,11/01/2013,2013,812459011731,812459011731,10,60,15,01/04/16
27428,BLENDED WHISKIES,Bird Dog Maple Mini,492,Western Spirits Beverage Co. LLC,600,5,12,0,80,11/01/2013,2013,812459011908,812459011908,5.8,29,8.7,01/04/16
933763,IMPORTED VODKA,Kru Peach Mango Vodka,492,Western Spirits Beverage Co. LLC,750,12,1,0,72,12/06/2013,2013,,,10.67,128,16.01,01/04/16
977577,MISC. AMERICAN CORDIALS & LIQUEURS,Twenty Grand,492,Western Spirits Beverage Co. LLC,750,6,1,0,80,01/27/2014,2014,812459010505,812459010505,17,102,25.5,01/04/16
977622,MISC. AMERICAN CORDIALS & LIQUEURS,Twenty Grand Rose,492,Western Spirits Beverage Co. LLC,750,6,1,0,70,01/27/2014,2014,812459011809,812459011809,17,102,25.5,01/04/16
16825,STRAIGHT BOURBON WHISKIES,Bird Dog Bourbon,492,Western Spirits Beverage Co. LLC,750,6,1,0,80,03/01/2014,2014,812459012127,812459012127,10,60,15,01/04/16
927625,BLENDED WHISKIES,Whitetail Caramel Flavored Whiskey,492,Western Spirits Beverage Co. LLC,750,6,1,0,80,03/18/2014,2014,812459010062,812459010062,10,60,15,01/04/16
933764,IMPORTED VODKA,Kru Peach Mango Vodka,492,Western Spirits Beverage Co. LLC,1000,4,1,0,72,03/21/2014,2014,812459011977,812459011977,15,60,22.5,01/04/16
980504,CREAM LIQUEURS,Tres Leches Triple Cream Liqueur,492,Western Spirits Beverage Co. LLC,750,6,1,0,34,04/02/2014,2014,812459010178,812459010178,10.03,60.13,15.05,01/04/16
33764,IMPORTED VODKA - MISC,Kru Peach Mango,492,Western Spirits Beverage Co. LLC,750,12,1,0,72,05/01/2014,2014,812459011939,812459011939,10,120,15,01/04/16
927425,BLENDED WHISKIES,Bird Dog Hot Cinnamon Flavored Whiskey,492,Western Spirits Beverage Co. LLC,750,6,1,0,80,06/03/2014,2014,812459010710,812459010710,10,60,15,01/04/16
33680,IMPORTED VODKA - MISC,Kru Cucumber Mini,492,Western Spirits Beverage Co. LLC,600,5,12,0,72,07/01/2014,2014,812459012363,812459012363,5.8,29,8.7,01/04/16
33682,IMPORTED VODKA - MISC,Kru Peach Mango Mini,492,Western Spirits Beverage Co. LLC,600,5,12,0,72,07/01/2014,2014,812459012332,812459012332,5.8,29,8.7,01/04/16
33761,IMPORTED VODKA - MISC,Kru Cucumber,492,Western Spirits Beverage Co. LLC,750,12,1,0,72,07/01/2014,2014,812459011946,812459011946,10.67,128,16.01,01/04/16
33763,IMPORTED VODKA - MISC,Kru Peach Mango,492,Western Spirits Beverage Co. LLC,750,12,1,0,72,07/01/2014,2014,812459011939,812459011939,10,120,15,01/04/16
77577,DISTILLED SPIRITS SPECIALTY,Twenty Grand,492,Western Spirits Beverage Co. LLC,750,6,1,0,80,07/01/2014,2014,812459010505,812459010505,17,102,25.5,01/04/16
3981,DECANTERS & SPECIALTY PACKAGES,Twenty Grand w/100ml Rose,492,Western Spirits Beverage Co. LLC,850,6,2,0,80,10/01/2014,2014,812459012288,812459012288,17,102,25.5,01/04/16
4047,DECANTERS & SPECIALTY PACKAGES,Bird Dog 100ml Variety Pack,492,Western Spirits Beverage Co. LLC,400,6,4,0,80,10/01/2014,2014,812459012424,812459012424,6.01,36.04,9.02,01/04/16
665,DECANTERS & SPECIALTY PACKAGES,Bird Dog Blackberry w/4-50mls,492,Western Spirits Beverage Co. LLC,950,6,5,0,80,10/01/2014,2014,812459012608,812459012608,10,60,15,01/04/16
686,DECANTERS & SPECIALTY PACKAGES,Bird Dog Peach w/4-50mls,492,Western Spirits Beverage Co. LLC,950,6,5,0,80,10/01/2014,2014,812459012561,812459012561,10,60,15,01/04/16
33648,IMPORTED VODKA - MISC,Kru Pistachio Mini,492,Western Spirits Beverage Co. LLC,600,5,12,0,72,12/01/2014,2014,812459012462,812459012462,5.8,29,8.7,01/04/16
33649,IMPORTED VODKA - MISC,Kru Pistachio,492,Western Spirits Beverage Co. LLC,750,12,1,0,72,12/01/2014,2014,812459012448,812459012448,10.67,128,16.01,01/04/16
72452,DISTILLED SPIRITS SPECIALTY,Bird Dog Peppermint Moonshine Mini,492,Western Spirits Beverage Co. LLC,600,5,12,0,80,12/01/2014,2014,812459012493,812459012493,5.8,29,8.7,01/04/16
72455,DISTILLED SPIRITS SPECIALTY,Bird Dog Peppermint Moonshine,492,Western Spirits Beverage Co. LLC,750,6,1,0,80,12/01/2014,2014,812459012479,812459012479,10,60,15,01/04/16
27692,BLENDED WHISKIES,Bird Dog Apple Flavored Whiskey Mini,492,Western Spirits Beverage Co. LLC,600,5,12,0,80,03/01/2015,2015,812459012912,812459012912,6,30,9,01/04/16
27697,BLENDED WHISKIES,Bird Dog Apple Flavored Whiskey,492,Western Spirits Beverage Co. LLC,750,6,1,0,80,03/01/2015,2015,812459012875,812459012875,10,60,15,01/04/16
17176,STRAIGHT BOURBON WHISKIES,Calumet Farm Bourbon,492,Western Spirits Beverage Co. LLC,750,6,1,0,86,04/01/2015,2015,812459012004,812459012004,25.04,150.24,37.56,01/04/16
220,DECANTERS & SPECIALTY PACKAGES,Calumet Farm Bourbon VAP,492,Western Spirits Beverage Co. LLC,750,6,1,0,86,04/01/2015,2015,812459013025,812459013025,25.04,150.24,37.56,01/04/16
366,DECANTERS & SPECIALTY PACKAGES,Bird Dog Peach w/ BBQ Sauce,492,Western Spirits Beverage Co. LLC,750,6,1,0,80,07/01/2015,2015,812459013117,812459013117,10,60,15,01/04/16
27477,BLENDED WHISKIES,Bird Dog Blackberry,492,Western Spirits Beverage Co. LLC,375,6,1,0,80,09/01/2015,2015,812459010017,812459010017,5,30,7.5,01/04/16
27741,BLENDED WHISKIES,Bird Dog Blackberry,492,Western Spirits Beverage Co. LLC,1750,6,1,0,80,09/01/2015,2015,812459010574,812459010574,20,120,30,01/04/16
927707,BLENDED WHISKIES,Bird Dog Chocolate,492,Western Spirits Beverage Co. LLC,750,6,1,0,80,09/01/2015,2015,812459012820,812459012820,10,60,15,01/04/16
363,DECANTERS & SPECIALTY PACKAGES,Bird Dog Bourbon w/4-50mls,492,Western Spirits Beverage Co. LLC,950,6,5,0,80,10/01/2015,2015,812459013155,812459013155,10,60,15,01/04/16
365,DECANTERS & SPECIALTY PACKAGES,Bird Dog Peach w/4-50mls,492,Western Spirits Beverage Co. LLC,950,6,5,0,80,10/01/2015,2015,812459013131,812459013131,10,60,15,01/04/16
927735,BLENDED WHISKIES,Bird Dog Spiced,492,Western Spirits Beverage Co. LLC,750,6,1,0,80,12/01/2015,2015,812459013094,812459013094,10,60,15,01/04/16
927814,BLENDED WHISKIES,Bird Dog Jalapeno Honey,492,Western Spirits Beverage Co. LLC,750,6,1,0,80,12/01/2015,2015,812459013308,812459013308,10,60,15,01/04/16
904011,IMPORTED ALE,Delirium Nocturnum Ale,494,"Wetten Importers, Inc.",750,12,1,0,18,09/22/2005,2005,,,5.42,65,6.77,01/04/16
904013,IMPORTED ALE,Delirium Tremens Ale,494,"Wetten Importers, Inc.",750,12,1,0,18,09/22/2005,2005,,,5.42,65,6.77,01/04/16
904014,IMPORTED ALE,Kasteel Brown Biere Du Chateau,494,"Wetten Importers, Inc.",750,12,1,0,22,09/22/2005,2005,,,4.58,55,5.73,01/04/16
904015,IMPORTED ALE,Kasteel Gouden Triple Biere Du Chateau,494,"Wetten Importers, Inc.",750,12,1,0,22,09/22/2005,2005,,,4.58,55,5.73,01/04/16
904016,IMPORTED ALE,Gouden Carolus Triple Ale,494,"Wetten Importers, Inc.",750,12,1,0,18,09/22/2005,2005,,,4.33,52,5.42,01/04/16
904017,IMPORTED ALE,Gouden Carolus Cork Finish,494,"Wetten Importers, Inc.",750,12,1,0,16,09/22/2005,2005,,,4.58,55,5.73,01/04/16
904018,IMPORTED ALE,Gouden Carolus Blauw Cuvee De Keizer(emperor),494,"Wetten Importers, Inc.",750,12,1,0,17,09/22/2005,2005,,,5.42,65,6.77,01/04/16
904019,IMPORTED ALE,Eggenberger Macqueens Nessie,494,"Wetten Importers, Inc.",331,24,1,0,15,09/22/2005,2005,,,2.21,53,2.76,01/04/16
904020,IMPORTED ALE,Eggenberger Urbock 23 4pak,494,"Wetten Importers, Inc.",331,24,1,0,19,09/22/2005,2005,,,2.21,53,2.76,01/04/16
904021,IMPORTED ALE,Eggenberger Eisbock Dunkel,494,"Wetten Importers, Inc.",331,24,1,0,20,09/22/2005,2005,,,1.83,44,2.29,01/04/16
904022,IMPORTED ALE,Samichlaus Ale 4pak,494,"Wetten Importers, Inc.",331,24,1,0,28,09/22/2005,2005,,,2.79,67,3.49,01/04/16
924011,IMPORTED ALE,Delirium Nocturnum Ale,494,"Wetten Importers, Inc.",750,12,1,0,18,09/22/2005,2005,,,5.5,66,6.88,01/04/16
924013,IMPORTED ALE,Delirium Tremens Ale,494,"Wetten Importers, Inc.",750,12,1,0,18,09/22/2005,2005,,,5.42,65,6.77,01/04/16
924018,IMPORTED ALE,Gouden Carolus Blauw Cuvee De Keizer (emperor,494,"Wetten Importers, Inc.",750,12,1,0,22,09/22/2005,2005,,,5.42,65,6.77,01/04/16
924019,IMPORTED ALE,Eggenberger Mcqueens Nessie Bier,494,"Wetten Importers, Inc.",331,24,1,0,15,09/22/2005,2005,,,2.21,53,2.76,01/04/16
924020,IMPORTED ALE,Eggenberger Urbock 23 4pak,494,"Wetten Importers, Inc.",331,24,1,0,19,09/22/2005,2005,,,2.21,53,2.76,01/04/16
924022,IMPORTED ALE,Samichlaus Ale 4pak,494,"Wetten Importers, Inc.",331,24,1,0,28,09/22/2005,2005,,,2.79,67,3.49,01/04/16
904027,IMPORTED ALE,Delirium Tremens 20l Keg (use 924027),494,"Wetten Importers, Inc.",20000,1,1,0,16,11/01/2005,2005,,,121,121,151.25,01/04/16
904028,IMPORTED ALE,Delirium Noel,494,"Wetten Importers, Inc.",750,12,1,0,16,11/01/2005,2005,,,5,60,6.25,01/04/16
904029,IMPORTED ALE,Gouden Carolus Noel,494,"Wetten Importers, Inc.",750,12,1,0,16,11/01/2005,2005,,,4.81,57.7,6.01,01/04/16
924027,IMPORTED ALE,Delirium Tremens 20l Keg,494,"Wetten Importers, Inc.",20000,1,1,0,16,11/01/2005,2005,,,121,121,151.25,01/04/16
904058,IMPORTED ALE,Kasteel Brown Biere 4pak,494,"Wetten Importers, Inc.",331,24,1,0,15,01/10/2006,2006,,,2.29,55,2.86,01/04/16
904062,IMPORTED ALE,Delirium Nocturnum 4pak (use 924062),494,"Wetten Importers, Inc.",331,24,1,0,18,01/20/2006,2006,,,2.5,60,3.13,01/04/16
904063,IMPORTED ALE,Liefman's Goudenband,494,"Wetten Importers, Inc.",750,12,1,0,18,01/20/2006,2006,,,4.31,51.7,5.39,01/04/16
924058,IMPORTED ALE,Kasteel Brown Biere 4pak,494,"Wetten Importers, Inc.",331,24,1,0,22,01/10/2006,2006,,,2.29,55,2.86,01/04/16
904081,IMPORTED ALE,Gouden Carolus Triple 6x4,494,"Wetten Importers, Inc.",331,24,1,0,14,03/10/2006,2006,,,2.25,54,2.81,01/04/16
904082,IMPORTED ALE,Liefman's Goudenband,494,"Wetten Importers, Inc.",375,24,1,0,14,03/10/2006,2006,,,2.42,58,3.02,01/04/16
904083,IMPORTED ALE,Gouden Carolus Brown 4pak,494,"Wetten Importers, Inc.",331,24,1,0,14,03/10/2006,2006,,,2.17,52,2.71,01/04/16
904084,IMPORTED ALE,Delirium Nocturnum 20l Keg (do Not Use),494,"Wetten Importers, Inc.",20000,1,1,0,14,03/10/2006,2006,,,121,121,151.25,01/04/16
904085,IMPORTED ALE,Samichlaus Keg,494,"Wetten Importers, Inc.",30000,1,1,0,14,03/10/2006,2006,,,160.7,160.7,200.88,01/04/16
904086,IMPORTED ALE,Lucifer Golden Ale 4pak,494,"Wetten Importers, Inc.",331,24,1,0,14,03/10/2006,2006,,,1.82,43.7,2.28,01/04/16
924081,IMPORTED ALE,Gouden Carolus Triple 4pak,494,"Wetten Importers, Inc.",331,24,1,0,20,03/10/2006,2006,,,2.25,54,2.81,01/04/16
924084,IMPORTED ALE,Delirium Nocturnum 20l Keg,494,"Wetten Importers, Inc.",20000,1,1,0,17,03/10/2006,2006,,,121,121,151.25,01/04/16
904158,IMPORTED ALE,Gouden Carolus Ambrio,494,"Wetten Importers, Inc.",750,12,1,0,15,08/01/2006,2006,,,4.25,51,5.31,01/04/16
904165,IMPORTED ALE,Gouden Carolus Ambrio 4pak,494,"Wetten Importers, Inc.",331,24,1,0,15,09/30/2006,2006,,,2.25,54,2.81,01/04/16
904166,IMPORTED ALE,Samichlaus 3l,494,"Wetten Importers, Inc.",3000,4,1,0,15,09/30/2006,2006,,,57.68,230.7,72.09,01/04/16
924165,IMPORTED ALE,Gouden Carolus Ambrio 4pak,494,"Wetten Importers, Inc.",331,24,1,0,15,09/30/2006,2006,,,2.25,54,2.81,01/04/16
904179,IMPORTED ALE,Delirium Noel Keg,494,"Wetten Importers, Inc.",30000,1,1,0,15,11/01/2006,2006,,,140.7,140.7,175.88,01/04/16
904310,IMPORTED ALE,Delirium Tremens 20l Keg,494,"Wetten Importers, Inc.",19497,1,1,0,15,07/01/2007,2007,,,117,117,146.25,01/04/16
904346,IMPORTED ALE,Delirium Noel 4pak,494,"Wetten Importers, Inc.",331,24,1,0,15,10/25/2007,2007,,,2.71,65,3.39,01/04/16
904347,IMPORTED ALE,Kasteel Rouge 4pak,494,"Wetten Importers, Inc.",331,24,1,0,15,10/25/2007,2007,,,2.29,55,3.44,01/04/16
904348,IMPORTED ALE,Gouden Carolus Noel,494,"Wetten Importers, Inc.",331,24,1,0,15,10/25/2007,2007,,,2.17,52,2.71,01/04/16
904349,IMPORTED ALE,Brigand,494,"Wetten Importers, Inc.",750,12,1,0,15,10/31/2007,2007,,,3.92,47,4.9,01/04/16
924347,IMPORTED ALE,Kasteel Rouge 4pak,494,"Wetten Importers, Inc.",331,24,1,0,20,10/25/2007,2007,,,2.29,55,2.86,01/04/16
904366,IMPORTED ALE,Samichlaus Helles 4pak,494,"Wetten Importers, Inc.",331,24,1,0,15,11/01/2007,2007,,,2.79,67,3.49,01/04/16
924366,IMPORTED ALE,Samichlaus Helles 4pak,494,"Wetten Importers, Inc.",331,24,1,0,15,11/01/2007,2007,,,2.79,67,3.49,01/04/16
904406,IMPORTED ALE,Gouden Carolus Hop Ale,494,"Wetten Importers, Inc.",331,24,1,0,15,08/15/2008,2008,,,2.17,52,2.71,01/04/16
904012,IMPORTED ALE,Delirium Tremens 4 Pak,494,"Wetten Importers, Inc.",331,24,1,0,18,11/01/2008,2008,608782510009,608782510009,2.5,60,3.13,01/04/16
904454,IMPORTED ALE,Kasteel Rouge,494,"Wetten Importers, Inc.",750,12,1,0,15,02/25/2009,2009,,,4.17,50,5.21,01/04/16
904455,IMPORTED ALE,Brigand 4pak,494,"Wetten Importers, Inc.",331,24,1,0,15,02/24/2009,2009,,,2.04,49,2.55,01/04/16
904457,IMPORTED ALE,Eggenberger Dopplebock Dunkel,494,"Wetten Importers, Inc.",331,24,1,0,15,02/27/2009,2009,,,2.21,53,2.76,01/04/16
924457,IMPORTED ALE,Eggenberger Double Bock Dunkel 4pak,494,"Wetten Importers, Inc.",331,24,1,0,15,02/27/2009,2009,,,2.21,53,2.76,01/04/16
924012,IMPORTED ALE,Delirium Tremens 4pak,494,"Wetten Importers, Inc.",331,24,1,0,18,05/01/2009,2009,,,2.5,60,3.13,01/04/16
924471,IMPORTED ALE,Gouden Carolus Rood Cuvee De Keizer(emperor),494,"Wetten Importers, Inc.",750,12,1,0,20,05/01/2009,2009,,,5.42,65,6.77,01/04/16
924473,IMPORTED ALE,Gouden Carolus Hopsinjoor,494,"Wetten Importers, Inc.",331,24,1,0,20,05/01/2009,2009,,,2.25,54,2.81,01/04/16
924062,IMPORTED ALE,Delirium Nocturnum 4pak,494,"Wetten Importers, Inc.",331,24,1,0,17,06/01/2009,2009,,,2.54,61,3.18,01/04/16
40376,OTHER PROOF VODKA,Karloff Vodka 90prf,298,"White Rock Distilleries, Inc.",750,12,1,0,90,05/01/1971,1971,,,3.61,43.28,5.42,01/04/16
76336,MISC. AMERICAN CORDIALS & LIQUEURS,Neapolitan Liqueur,298,"White Rock Distilleries, Inc.",750,12,1,0,70,02/01/1972,1972,,,5.21,62.5,7.82,01/04/16
45968,PUERTO RICO & VIRGIN ISLANDS RUM,Vpa Silver Label Rum (vi),298,"White Rock Distilleries, Inc.",1750,6,1,0,80,02/01/1977,1977,,,7.56,45.36,11.34,01/04/16
8798,SCOTCH WHISKIES,Kingston Scotch,298,"White Rock Distilleries, Inc.",1750,6,1,0,80,02/01/1977,1977,,,7.83,46.97,11.75,01/04/16
81378,PEPPERMINT SCHNAPPS,Schranck's Peppermint Schnapps,298,"White Rock Distilleries, Inc.",1750,6,1,0,60,11/01/1978,1978,,,6.97,41.81,10.46,01/04/16
38557,VODKA 80 PROOF,White Velvet Vodka 80prf,298,"White Rock Distilleries, Inc.",1000,12,1,0,80,05/01/1984,1984,,,3.77,45.23,5.66,01/04/16
45957,PUERTO RICO & VIRGIN ISLANDS RUM,Vpa Gold Label Rum (vi),298,"White Rock Distilleries, Inc.",1000,12,1,0,80,05/01/1984,1984,,,4.49,53.9,6.74,01/04/16
45967,PUERTO RICO & VIRGIN ISLANDS RUM,Vpa Silver Label Rum (vi),298,"White Rock Distilleries, Inc.",1000,12,1,0,80,05/01/1984,1984,,,4.49,53.9,6.74,01/04/16
81377,PEPPERMINT SCHNAPPS,Schranck's Peppermint Schnapps,298,"White Rock Distilleries, Inc.",1000,12,1,0,60,05/01/1984,1984,,,3.86,46.35,5.79,01/04/16
8797,SCOTCH WHISKIES,Kingston Scotch,298,"White Rock Distilleries, Inc.",1000,12,1,0,80,05/01/1984,1984,,,5.83,70,8.75,01/04/16
84906,STRAWBERRY SCHNAPPS,Schranck's Strawberry Schnapps,298,"White Rock Distilleries, Inc.",750,12,1,0,42,11/01/1984,1984,,,3.24,38.83,4.86,01/04/16
40374,OTHER PROOF VODKA,Karloff Vodka 90prf,298,"White Rock Distilleries, Inc.",375,24,1,0,90,05/01/1985,1985,,,1.89,45.35,2.84,01/04/16
88764,TEQUILA,Tortilla White Tequila,298,"White Rock Distilleries, Inc.",375,24,1,0,80,05/01/1985,1985,,,3.62,86.95,5.43,01/04/16
80186,CREAM LIQUEURS,Georgia Peaches'n Cream Liqueur,298,"White Rock Distilleries, Inc.",750,12,1,0,25,10/01/1986,1986,,,4.53,54.35,6.8,01/04/16
80176,CREAM LIQUEURS,Georgia Strawberry Cheesecake'n Cream Liqueur,298,"White Rock Distilleries, Inc.",750,12,1,0,25,10/01/1987,1987,,,4.53,54.35,6.8,01/04/16
38558,VODKA 80 PROOF,White Velvet Vodka 80prf,298,"White Rock Distilleries, Inc.",1750,6,1,0,80,03/01/1988,1988,,,6.49,38.91,9.74,01/04/16
83924,TROPICAL FRUIT SCHNAPPS,Maui Tropical Schnapps,298,"White Rock Distilleries, Inc.",375,24,1,0,30,05/01/1988,1988,,,1.75,42,2.63,01/04/16
83904,TROPICAL FRUIT SCHNAPPS,Maui Blue Hawaiian Schnapps,298,"White Rock Distilleries, Inc.",375,24,1,0,30,11/01/1988,1988,,,1.75,42,2.63,01/04/16
9906,SCOTCH WHISKIES,Sandy Scot Scotch,298,"White Rock Distilleries, Inc.",750,12,1,0,80,11/01/1988,1988,,,4.77,57.23,7.16,01/04/16
